Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility,class1,Rumination_Time_min,Eating_Time_min,Lying_Time_hr,Steps_Per_Day,SCC_K_cells_per_mL,Milk_Conductivity_mS,Milk_Yield_L
cow262,6,Jersey,1,0,198,224,193,228,204,227,188,232,38.3,0.0,0.0,0,0,511.2,361.8,10.9,2981,52.5,2.8,19.6
cow263,1,Jersey,3,0,196,227,192,220,200,224,194,223,38.4,0.0,0.0,0,1,308.7,257.3,12.8,1264,2404.9,6.7,13.3
cow263,2,Jersey,3,0,195,232,249,290,200,230,193,227,38.6,0.0,1.0,0,1,294.5,252.8,12.2,1751,6078.9,8.2,14.6
cow263,3,Jersey,3,0,203,230,264,306,199,232,193,225,38.7,0.0,1.0,0,1,236.9,228.8,13.0,2034,2188.8,7.3,13.2
cow263,4,Jersey,3,0,198,239,281,323,194,236,189,222,39.0,1.0,0.0,1,1,244.5,202.4,14.8,1108,1672.4,6.7,13.7
cow263,5,Jersey,3,0,205,221,291,341,206,228,191,229,39.3,1.0,1.0,1,1,296.2,243.4,13.8,848,839.7,7.7,12.4
cow263,6,Jersey,3,0,199,227,299,359,208,219,197,234,39.0,1.0,1.0,1,1,336.2,276.8,14.7,1456,5285.6,8.2,11.0
cow264,1,Jersey,1,0,183,224,205,224,195,230,200,223,38.6,0.0,0.0,0,0,431.4,323.3,12.1,3653,71.9,4.8,22.1
cow264,2,Jersey,1,0,192,227,205,215,191,240,201,231,38.5,0.0,0.0,0,0,533.8,421.4,10.8,2839,69.8,4.5,21.3
cow264,3,Jersey,1,0,206,223,201,229,198,228,203,222,38.6,1.0,0.0,0,0,567.6,412.7,9.5,3340,15.8,4.5,19.5
cow264,4,Jersey,1,0,198,239,199,232,206,223,192,226,38.6,0.0,0.0,0,0,513.9,347.3,10.4,2665,72.8,4.1,18.7
cow264,5,Jersey,1,0,189,237,206,235,201,225,209,228,38.6,0.0,0.0,0,0,542.0,400.7,10.7,3009,60.2,5.0,18.0
cow264,6,Jersey,1,0,198,232,200,230,199,231,193,239,38.5,0.0,0.0,0,0,491.9,372.9,10.6,2535,22.5,4.4,18.0
cow265,1,Jersey,1,0,188,223,208,232,200,243,199,226,38.6,0.0,0.0,0,0,515.2,374.9,12.7,3004,157.4,4.4,20.1
cow265,2,Jersey,1,0,198,234,203,233,204,230,188,227,38.4,0.0,0.0,0,0,455.2,319.3,12.7,2953,54.9,5.3,19.4
cow265,3,Jersey,1,0,204,229,197,245,192,231,194,231,38.5,0.0,0.0,0,0,426.2,355.4,14.2,3243,294.2,5.1,20.2
cow265,4,Jersey,1,0,199,229,204,234,198,244,193,242,38.6,0.0,0.0,0,0,557.7,383.4,10.6,3711,211.0,4.4,20.9
cow265,5,Jersey,1,0,194,231,189,234,197,234,202,227,38.3,0.0,0.0,0,0,480.6,368.3,13.4,2844,48.3,4.2,17.2
cow265,6,Jersey,1,0,212,233,191,229,204,230,190,233,38.2,0.0,0.0,0,0,501.8,372.7,13.4,2200,204.5,4.2,19.7
cow266,1,Jersey,4,0,196,226,201,228,202,229,198,231,38.6,0.0,0.0,0,0,464.5,357.5,11.2,2919,241.6,2.9,20.1
cow266,2,Jersey,4,0,200,228,204,231,200,218,182,233,38.7,0.0,0.0,0,0,463.6,376.9,12.1,3120,54.0,5.4,17.2
cow266,3,Jersey,4,0,205,226,196,229,195,232,187,225,38.8,0.0,0.0,0,0,513.0,385.9,13.0,3081,38.9,4.0,21.2
cow266,4,Jersey,4,0,186,241,193,232,192,229,203,217,38.7,0.0,0.0,0,0,490.8,352.4,11.4,2937,17.9,5.2,23.4
cow266,5,Jersey,4,0,196,237,196,227,211,231,202,239,38.7,0.0,0.0,0,0,535.1,409.0,11.3,3595,103.3,4.5,21.7
cow266,6,Jersey,4,0,200,235,207,225,200,226,193,231,38.7,0.0,0.0,0,0,538.1,379.5,10.7,3054,40.6,5.6,19.6
cow267,1,Jersey,4,0,200,224,200,231,207,223,191,245,38.8,0.0,0.0,0,0,532.8,390.6,8.7,2958,105.5,4.9,19.7
cow267,2,Jersey,4,0,192,223,205,225,192,224,201,227,38.8,0.0,0.0,0,0,529.5,362.5,11.6,2689,53.7,5.2,20.9
cow267,3,Jersey,4,0,198,231,196,230,186,231,203,222,39.2,0.0,0.0,0,0,583.1,399.3,10.6,2301,46.4,4.0,22.1
cow267,4,Jersey,4,0,206,233,190,236,197,232,195,228,38.8,0.0,0.0,0,0,477.3,355.3,10.2,3132,53.9,3.5,20.6
cow267,5,Jersey,4,0,197,231,201,232,201,219,196,221,39.0,0.0,0.0,0,0,517.8,385.3,12.0,3098,32.4,4.6,21.6
cow267,6,Jersey,4,0,210,215,201,227,206,216,200,224,39.0,0.0,0.0,0,0,565.3,376.5,9.8,2576,53.9,3.0,21.5
cow268,1,Jersey,4,0,206,229,205,223,191,224,207,228,38.6,0.0,0.0,0,1,345.6,294.3,14.5,1282,1102.0,7.6,17.0
cow268,2,Jersey,4,0,196,255,197,226,197,229,202,221,38.9,1.0,0.0,0,1,238.1,206.1,14.1,1242,1972.6,7.0,12.1
cow268,3,Jersey,4,0,192,264,193,227,191,242,185,225,39.2,0.0,1.0,0,1,282.5,270.5,13.0,1050,2170.2,7.3,15.8
cow268,4,Jersey,4,0,184,265,188,226,197,227,203,222,39.7,1.0,0.0,1,1,349.3,281.3,13.4,983,841.6,8.5,11.0
cow268,5,Jersey,4,0,196,274,197,222,204,235,199,242,40.2,1.0,1.0,1,1,315.3,247.0,12.1,1462,4844.9,8.4,14.4
cow268,6,Jersey,4,0,206,270,193,236,197,228,198,233,40.5,1.0,1.0,1,1,302.8,261.1,14.4,1210,1754.5,7.9,16.6
cow269,1,Jersey,6,0,206,223,197,223,199,227,187,231,38.9,0.0,0.0,0,0,511.3,358.3,11.7,2764,224.2,4.8,20.3
cow269,2,Jersey,6,0,194,232,198,229,206,226,200,226,38.7,0.0,0.0,0,0,504.6,393.6,11.8,2655,93.8,4.1,20.4
cow269,3,Jersey,6,0,208,230,204,223,190,228,199,236,38.8,0.0,0.0,0,0,531.5,386.9,12.1,2948,83.3,6.4,19.6
cow269,4,Jersey,6,0,202,239,203,232,204,235,202,235,38.6,0.0,0.0,0,0,509.9,371.2,10.7,3370,56.6,4.7,17.5
cow269,5,Jersey,6,0,190,233,193,231,190,227,196,232,39.0,0.0,0.0,0,0,518.3,389.6,9.7,3083,121.5,4.0,20.8
cow269,6,Jersey,6,0,202,237,196,238,202,238,198,227,38.6,0.0,0.0,0,0,523.1,363.8,12.6,2905,81.3,5.2,19.0
cow270,1,Jersey,6,0,199,234,211,231,199,222,188,225,38.4,0.0,0.0,0,0,492.9,340.5,12.3,3123,143.7,5.5,19.9
cow270,2,Jersey,6,0,195,228,195,232,203,239,203,242,38.7,0.0,0.0,0,0,541.3,400.1,10.9,3546,240.7,3.9,20.0
cow270,3,Jersey,6,0,190,224,210,231,203,216,197,229,38.7,0.0,0.0,0,0,636.6,430.1,12.0,3196,48.1,3.4,20.3
cow270,4,Jersey,6,0,197,220,195,226,197,225,195,237,38.6,0.0,0.0,0,0,448.9,317.6,13.0,3104,121.3,3.5,20.0
cow270,5,Jersey,6,0,204,230,208,232,199,227,201,234,38.4,0.0,0.0,0,0,533.0,402.8,12.9,3255,119.0,4.0,19.8
cow270,6,Jersey,6,0,200,235,182,231,203,226,190,225,38.7,0.0,0.0,0,0,489.6,371.2,10.8,2937,109.0,4.5,21.8
cow271,1,Jersey,5,0,193,237,204,231,197,230,200,232,38.2,0.0,0.0,0,0,543.1,371.3,9.7,3074,58.9,3.2,19.5
cow271,2,Jersey,5,0,195,231,206,230,198,224,188,226,38.2,0.0,0.0,0,0,521.9,370.0,9.9,2804,59.7,4.2,20.7
cow271,3,Jersey,5,0,187,232,200,226,193,227,194,238,38.2,0.0,0.0,0,0,550.5,382.0,11.1,2380,53.1,4.3,20.6
cow271,4,Jersey,5,0,196,231,194,226,198,225,195,233,38.3,0.0,0.0,0,0,567.0,440.2,13.3,3137,52.3,4.8,18.7
cow271,5,Jersey,5,0,201,231,192,236,207,227,209,236,38.6,0.0,0.0,0,0,527.7,400.9,10.6,3139,44.5,5.0,19.8
cow271,6,Jersey,5,0,204,228,208,232,200,221,197,225,38.3,0.0,0.0,0,0,565.3,399.6,10.8,2885,73.9,4.8,18.7
cow272,1,Jersey,4,0,197,239,202,223,198,227,201,238,38.3,0.0,0.0,0,0,426.2,334.1,10.8,3414,47.1,5.9,20.8
cow272,2,Jersey,4,0,196,232,200,217,201,229,193,234,38.5,0.0,0.0,0,0,583.6,393.8,10.9,2711,107.3,5.4,18.2
cow272,3,Jersey,4,0,203,237,199,227,190,238,198,223,38.1,0.0,0.0,0,0,535.0,376.9,11.5,2291,82.6,4.7,19.1
cow272,4,Jersey,4,0,191,229,196,235,193,226,195,226,38.6,0.0,0.0,0,0,563.1,407.8,10.0,2721,89.3,3.7,20.4
cow272,5,Jersey,4,0,195,232,197,222,203,234,195,227,38.3,0.0,0.0,0,0,471.2,358.9,12.8,2384,65.8,4.0,18.3
cow272,6,Jersey,4,0,194,226,197,226,194,229,195,227,38.2,0.0,0.0,0,0,486.8,358.3,11.3,3135,83.3,3.4,20.4
cow273,1,Jersey,1,0,195,230,198,235,207,234,207,238,38.0,0.0,0.0,0,0,525.8,388.0,14.5,2699,67.0,4.6,20.9
cow273,2,Jersey,1,0,201,219,203,234,191,238,204,232,38.1,0.0,0.0,0,0,519.3,381.0,10.1,3394,136.1,4.8,18.1
cow273,3,Jersey,1,0,188,229,202,237,204,220,191,231,38.4,1.0,0.0,0,0,531.3,383.8,13.4,3386,58.5,5.2,20.8
cow273,4,Jersey,1,0,190,218,188,223,197,229,200,225,37.9,0.0,0.0,0,0,563.4,400.7,13.2,2630,103.0,4.7,20.1
cow273,5,Jersey,1,0,200,239,199,221,201,230,195,227,38.3,0.0,0.0,0,0,449.4,330.0,11.0,2677,32.2,5.3,19.8
cow273,6,Jersey,1,0,209,230,199,230,213,230,191,225,38.2,0.0,0.0,0,0,559.0,407.5,11.0,3214,129.9,5.4,19.7
cow274,1,Jersey,2,0,210,228,208,228,204,230,191,240,38.5,1.0,0.0,0,0,520.3,387.6,10.4,3392,54.0,3.7,18.6
cow274,2,Jersey,2,0,210,231,193,230,201,227,206,225,38.1,0.0,0.0,0,0,511.8,378.7,10.4,2195,42.3,4.1,21.1
cow274,3,Jersey,2,0,197,235,196,232,195,228,189,222,38.4,0.0,0.0,0,0,461.2,323.5,11.5,3113,36.2,4.5,23.0
cow274,4,Jersey,2,0,200,224,201,224,199,225,196,225,38.4,0.0,0.0,0,0,540.1,374.1,11.5,2121,34.2,3.9,19.8
cow274,5,Jersey,2,0,201,216,204,224,207,227,205,219,38.1,0.0,0.0,0,0,423.4,329.2,9.6,2781,57.0,4.3,18.4
cow274,6,Jersey,2,0,204,229,196,238,194,239,196,229,38.1,0.0,0.0,0,0,545.9,422.1,14.3,3437,223.7,4.7,20.0
cow275,1,Jersey,5,0,195,226,203,231,193,229,193,234,38.3,0.0,0.0,0,0,460.3,346.9,11.2,4204,50.9,4.4,21.9
cow275,2,Jersey,5,0,193,229,200,224,211,230,184,228,38.3,0.0,0.0,0,0,522.1,373.9,11.6,2904,17.3,4.5,18.5
cow275,3,Jersey,5,0,197,239,193,221,206,231,201,234,38.1,0.0,0.0,0,0,515.2,381.2,10.7,2501,102.2,3.7,21.7
cow275,4,Jersey,5,0,187,229,192,231,198,227,206,229,38.4,0.0,0.0,0,0,566.8,387.6,11.2,2795,36.8,4.9,17.8
cow275,5,Jersey,5,0,189,228,198,226,191,236,190,234,38.3,0.0,0.0,0,0,512.9,399.3,11.1,3026,139.5,4.8,19.5
cow275,6,Jersey,5,0,193,230,188,241,192,230,201,236,38.4,0.0,0.0,0,0,492.2,366.7,11.5,2732,59.4,3.9,19.9
cow276,1,Jersey,1,0,201,226,200,238,191,230,189,233,38.5,0.0,0.0,0,1,274.7,230.8,13.5,930,1599.9,7.0,11.2
cow276,2,Jersey,1,0,206,222,199,228,193,234,204,222,38.6,0.0,0.0,0,1,345.9,282.5,14.5,1129,5236.7,9.0,11.9
cow276,3,Jersey,1,0,204,226,199,230,200,221,200,222,38.7,0.0,0.0,0,1,316.5,258.4,13.8,1458,3282.5,9.4,15.9
cow276,4,Jersey,1,0,261,301,183,230,191,238,194,226,38.9,1.0,1.0,0,1,279.6,269.4,14.3,1232,730.7,8.2,12.8
cow276,5,Jersey,1,0,282,331,170,214,197,220,202,227,39.4,0.0,1.0,1,1,285.5,245.7,13.5,947,822.7,7.7,13.6
cow276,6,Jersey,1,0,315,351,156,231,196,224,198,235,39.8,1.0,1.0,1,1,232.3,220.2,13.8,1032,474.0,8.8,10.2
cow277,1,Jersey,3,0,217,242,191,224,190,229,212,212,38.5,0.0,0.0,0,0,535.5,399.7,11.2,2834,479.7,4.9,20.4
cow277,2,Jersey,3,0,192,228,196,221,203,228,191,229,38.3,0.0,0.0,0,0,449.6,324.4,12.7,2600,43.8,4.3,22.4
cow277,3,Jersey,3,0,192,230,210,226,192,227,193,224,38.3,0.0,0.0,0,0,550.1,401.5,11.9,2717,178.2,5.3,20.0
cow277,4,Jersey,3,0,202,227,194,232,199,230,206,232,38.5,0.0,0.0,0,0,525.1,388.0,11.3,3257,55.0,3.9,20.2
cow277,5,Jersey,3,0,194,242,200,223,193,233,190,228,38.3,0.0,0.0,0,0,615.5,409.3,11.3,2908,37.7,3.9,20.3
cow277,6,Jersey,3,0,197,225,211,229,192,222,191,241,38.0,0.0,0.0,0,0,476.0,358.1,11.4,2299,80.6,4.8,20.1
cow278,1,Jersey,4,0,207,225,194,222,201,232,199,217,38.7,0.0,0.0,0,0,515.9,376.7,11.5,3410,63.4,4.6,18.3
cow278,2,Jersey,4,0,200,226,200,232,199,217,197,227,38.5,0.0,0.0,0,0,591.9,425.5,11.4,3167,138.2,5.0,19.0
cow278,3,Jersey,4,0,197,216,198,218,207,231,184,236,38.5,0.0,0.0,0,0,567.7,409.2,10.8,2447,139.4,5.5,20.4
cow278,4,Jersey,4,0,203,231,198,244,185,232,191,223,38.8,0.0,0.0,0,0,492.2,368.0,12.4,2854,52.8,3.3,19.2
cow278,5,Jersey,4,0,198,230,189,239,199,235,202,238,38.7,0.0,0.0,0,0,529.0,409.4,12.5,2683,29.4,4.5,19.4
cow278,6,Jersey,4,0,205,229,198,237,197,232,200,221,38.5,0.0,0.0,0,0,520.1,358.8,13.6,3271,34.7,6.0,21.2
cow279,1,Jersey,6,0,204,230,194,226,205,234,205,236,38.2,0.0,0.0,0,0,531.3,380.6,10.8,2851,16.4,4.0,19.5
cow279,2,Jersey,6,0,202,223,195,228,208,229,201,235,38.4,0.0,0.0,0,0,492.1,375.2,12.3,2971,65.7,3.9,21.6
cow279,3,Jersey,6,0,197,245,192,229,204,225,202,227,38.4,0.0,0.0,0,0,516.4,386.5,9.2,2924,78.8,2.7,18.4
cow279,4,Jersey,6,0,199,232,192,233,189,227,197,228,38.1,0.0,0.0,0,0,456.1,349.9,12.5,2408,36.1,4.6,22.1
cow279,5,Jersey,6,0,196,227,194,233,196,225,200,231,38.2,0.0,0.0,0,0,525.4,432.8,9.8,3562,33.2,5.0,18.4
cow279,6,Jersey,6,0,195,236,195,229,199,229,192,218,38.5,0.0,0.0,0,0,538.0,401.9,10.3,3265,78.6,5.0,22.4
cow280,1,Jersey,2,0,207,219,195,231,192,230,200,231,38.2,0.0,0.0,0,1,285.9,269.9,13.9,1001,1199.0,7.2,11.5
cow280,2,Jersey,2,0,192,232,197,240,202,226,198,221,38.3,0.0,0.0,0,1,230.4,210.7,12.8,1377,1680.6,8.0,10.4
cow280,3,Jersey,2,0,180,215,208,300,204,227,201,236,38.6,1.0,1.0,0,1,334.5,260.9,12.6,1690,1484.1,8.2,11.5
cow280,4,Jersey,2,0,174,202,201,317,203,227,196,228,39.3,0.0,1.0,0,1,309.6,258.1,12.9,1322,2438.1,8.0,8.3
cow280,5,Jersey,2,0,159,202,197,335,207,231,205,220,39.6,1.0,1.0,0,1,266.0,250.4,14.4,1923,1265.2,7.1,12.8
cow280,6,Jersey,2,0,160,184,195,364,200,233,194,235,40.1,1.0,1.0,1,1,283.8,255.6,12.4,2467,1345.7,8.1,9.8
cow281,1,Jersey,3,0,201,239,191,238,187,221,203,230,38.5,0.0,0.0,0,0,460.0,351.2,11.4,2950,21.7,3.8,18.4
cow281,2,Jersey,3,0,207,234,206,226,204,217,198,226,38.8,0.0,0.0,0,0,479.0,351.5,11.0,2767,76.7,3.0,20.5
cow281,3,Jersey,3,0,198,230,208,226,199,229,200,230,38.4,1.0,0.0,0,0,498.5,360.4,12.5,2604,84.5,5.0,20.1
cow281,4,Jersey,3,0,201,221,196,220,199,224,212,220,38.2,0.0,0.0,0,0,569.1,406.2,12.5,2115,70.3,4.6,19.0
cow281,5,Jersey,3,0,196,230,194,225,193,221,200,231,38.5,0.0,0.0,0,0,494.4,377.7,9.3,3499,297.5,5.0,21.9
cow281,6,Jersey,3,0,206,232,197,231,193,229,197,228,38.3,0.0,0.0,0,0,545.6,410.5,12.8,2859,88.9,4.1,21.6
cow282,1,Jersey,6,0,194,234,205,244,204,232,202,209,38.6,0.0,0.0,0,0,498.5,349.0,10.8,3350,71.3,5.0,20.8
cow282,2,Jersey,6,0,199,220,194,243,196,220,195,230,38.6,0.0,0.0,0,0,529.9,399.7,11.8,3431,112.1,5.3,21.2
cow282,3,Jersey,6,0,200,225,205,236,187,223,202,230,38.7,0.0,0.0,0,0,514.3,364.9,10.4,2568,341.9,5.9,21.6
cow282,4,Jersey,6,0,204,231,197,232,200,232,198,228,38.7,0.0,0.0,0,0,554.9,409.4,11.9,2628,94.6,5.2,19.5
cow282,5,Jersey,6,0,206,216,198,230,215,231,205,226,38.6,0.0,0.0,0,0,498.6,363.7,14.6,3698,17.1,4.8,20.3
cow282,6,Jersey,6,0,208,236,205,237,200,236,202,232,38.7,0.0,0.0,0,0,457.1,370.4,11.7,2972,107.1,3.4,20.3
cow283,1,Jersey,3,0,194,226,200,218,196,223,194,218,38.4,0.0,0.0,0,0,464.7,339.3,10.9,2736,43.3,4.4,17.4
cow283,2,Jersey,3,0,191,224,195,233,197,220,186,227,38.5,0.0,0.0,0,0,498.7,370.4,11.2,2582,21.1,3.4,20.1
cow283,3,Jersey,3,0,192,238,189,221,196,234,199,223,38.5,0.0,0.0,0,0,470.0,360.9,9.7,2943,256.6,3.8,19.6
cow283,4,Jersey,3,0,199,234,199,227,207,237,208,226,38.4,0.0,0.0,0,0,536.4,374.1,13.2,3603,221.0,6.1,19.4
cow283,5,Jersey,3,0,198,233,190,240,195,238,190,229,38.2,0.0,0.0,0,0,501.4,367.5,11.9,3274,42.5,3.7,20.3
cow283,6,Jersey,3,0,191,222,192,224,204,237,189,227,38.2,0.0,0.0,0,0,615.0,432.2,10.2,3073,42.7,2.6,18.6
cow284,1,Jersey,3,0,203,237,197,223,201,228,199,220,38.3,0.0,0.0,0,0,450.5,329.0,10.3,3635,88.7,5.2,19.7
cow284,2,Jersey,3,0,196,232,198,224,186,219,210,234,38.5,0.0,0.0,0,0,528.1,377.0,11.5,3558,43.1,4.0,18.9
cow284,3,Jersey,3,0,200,228,202,227,197,244,202,236,38.9,0.0,0.0,0,0,474.9,372.9,12.6,3134,72.4,5.1,19.5
cow284,4,Jersey,3,0,201,213,199,226,197,234,187,231,38.2,0.0,0.0,0,0,500.3,357.4,10.1,4110,48.5,3.6,17.9
cow284,5,Jersey,3,0,198,238,205,233,193,240,210,226,38.8,0.0,0.0,0,0,525.7,393.6,12.8,2901,60.2,4.2,18.7
cow284,6,Jersey,3,0,189,236,187,232,203,230,199,221,38.7,0.0,0.0,0,0,427.0,329.9,11.4,3439,30.1,5.5,18.1
cow285,1,Jersey,2,0,196,225,200,230,202,227,213,221,38.5,0.0,0.0,0,1,304.5,235.5,12.4,1143,3885.2,6.9,13.2
cow285,2,Jersey,2,0,219,231,191,259,190,231,199,233,39.1,1.0,0.0,0,1,371.1,310.0,12.9,1661,5264.1,7.9,16.4
cow285,3,Jersey,2,0,221,217,191,263,202,230,206,233,39.1,0.0,0.0,0,1,276.9,218.7,15.6,1201,1840.5,8.2,15.2
cow285,4,Jersey,2,0,226,229,210,273,203,227,199,230,39.6,1.0,1.0,0,1,305.4,272.5,11.8,1485,1937.8,7.4,15.6
cow285,5,Jersey,2,0,238,241,199,269,195,223,203,227,39.7,1.0,1.0,1,1,336.0,270.5,12.6,2256,3312.9,8.2,14.4
cow285,6,Jersey,2,0,235,236,205,279,196,239,203,224,39.9,1.0,1.0,1,1,288.4,251.2,14.6,1681,1998.3,8.0,13.0
cow286,1,Jersey,5,0,206,226,203,230,194,218,202,232,38.7,0.0,0.0,0,0,496.8,342.8,11.8,3191,262.3,4.9,20.4
cow286,2,Jersey,5,0,198,231,204,229,188,229,195,224,38.6,0.0,0.0,0,0,429.0,327.6,10.6,2690,32.0,6.0,20.5
cow286,3,Jersey,5,0,189,223,190,237,190,234,194,229,38.5,0.0,0.0,0,0,545.6,412.1,12.7,3075,144.0,6.6,19.3
cow286,4,Jersey,5,0,206,233,190,236,197,225,200,237,38.5,0.0,0.0,0,0,515.5,362.8,12.7,2597,73.4,4.9,22.5
cow286,5,Jersey,5,0,193,223,202,227,198,226,200,227,38.7,0.0,0.0,0,0,479.5,344.8,11.9,3355,36.6,4.4,19.2
cow286,6,Jersey,5,0,188,224,195,232,197,233,197,234,38.4,0.0,0.0,0,0,525.1,391.2,10.8,3345,375.1,4.9,20.1
cow287,1,Jersey,5,0,203,238,203,222,186,222,201,228,38.3,0.0,0.0,0,0,496.7,374.6,11.0,2928,412.6,4.3,19.4
cow287,2,Jersey,5,0,203,225,190,229,195,231,200,235,38.1,0.0,0.0,0,0,498.9,323.5,11.8,3665,68.8,3.2,20.2
cow287,3,Jersey,5,0,200,231,204,227,193,231,197,232,37.9,0.0,0.0,0,0,544.3,430.8,9.9,3609,108.0,4.5,21.0
cow287,4,Jersey,5,0,199,235,196,225,200,233,188,240,38.3,0.0,0.0,0,0,466.5,357.4,13.1,3060,57.4,5.4,21.5
cow287,5,Jersey,5,0,201,229,198,230,186,230,194,235,,0.0,0.0,0,0,561.9,417.7,13.5,3226,64.1,3.3,22.5
cow287,6,Jersey,5,0,189,241,184,226,191,237,196,224,37.9,0.0,0.0,0,0,464.1,343.9,11.2,2765,36.3,3.7,20.7
cow288,1,Jersey,3,0,197,228,197,221,194,244,198,227,39.3,0.0,0.0,0,0,493.5,330.7,11.9,2891,32.8,4.0,17.5
cow288,2,Jersey,3,0,205,230,196,220,197,224,202,234,39.0,1.0,0.0,0,0,596.9,438.3,12.9,2569,284.0,4.8,20.4
cow288,3,Jersey,3,0,196,231,184,221,198,231,204,235,38.9,0.0,0.0,0,0,565.1,396.9,13.8,2809,77.3,6.4,20.6
cow288,4,Jersey,3,0,183,227,196,246,202,236,202,230,39.1,0.0,0.0,0,0,523.9,392.1,13.4,2958,82.3,3.9,20.9
cow288,5,Jersey,3,0,182,234,191,230,194,220,197,219,38.7,0.0,0.0,0,0,482.4,353.5,9.4,2336,45.4,4.6,21.1
cow288,6,Jersey,3,0,194,224,195,225,199,229,191,235,38.7,0.0,0.0,0,0,498.8,371.6,11.1,3231,90.6,4.5,19.2
cow289,1,Jersey,2,0,204,230,194,221,197,226,197,232,38.5,0.0,0.0,0,0,522.9,367.8,12.1,3409,28.1,4.3,20.2
cow289,2,Jersey,2,0,208,227,200,218,189,225,205,226,,,,0,0,521.5,396.5,10.9,2997,46.5,4.5,19.7
cow289,3,Jersey,2,0,191,228,201,236,197,232,198,230,38.6,0.0,0.0,0,0,516.4,356.4,13.6,1921,34.7,4.1,18.3
cow289,4,Jersey,2,0,191,226,203,239,203,232,198,234,,,,0,0,518.8,419.7,13.5,2899,194.0,6.7,20.2
cow289,5,Jersey,2,0,201,231,209,229,193,233,193,231,38.7,0.0,1.0,0,0,511.4,415.1,10.5,2443,25.4,5.1,19.9
cow289,6,Jersey,2,0,198,219,201,232,204,225,187,233,38.7,0.0,0.0,0,0,462.3,374.8,11.3,2756,35.2,4.1,20.2
cow290,1,Jersey,4,0,199,227,193,226,203,231,194,242,38.7,0.0,0.0,0,0,499.3,390.6,10.6,3581,19.3,5.4,18.9
cow290,2,Jersey,4,0,208,235,188,228,200,228,192,234,38.5,0.0,0.0,0,0,556.6,400.4,11.3,2026,43.0,4.7,21.1
cow290,3,Jersey,4,0,193,234,189,226,198,231,206,231,38.6,0.0,0.0,0,0,465.3,368.2,11.2,2673,57.8,4.5,18.7
cow290,4,Jersey,4,0,192,226,197,229,200,238,197,233,38.5,0.0,0.0,0,0,512.4,373.7,12.6,3332,156.1,4.4,19.8
cow290,5,Jersey,4,0,197,238,196,227,194,223,203,224,38.8,0.0,0.0,0,0,487.2,332.4,10.4,2719,68.1,4.3,20.2
cow290,6,Jersey,4,0,209,235,203,215,198,228,194,238,38.4,0.0,0.0,0,0,524.5,409.7,8.4,2689,59.8,3.5,20.1
cow291,1,Jersey,2,0,199,234,191,227,205,230,194,229,38.6,0.0,0.0,0,0,504.5,391.0,9.6,3813,97.7,3.2,20.5
cow291,2,Jersey,2,0,194,231,197,234,196,223,197,226,38.7,0.0,0.0,0,0,579.1,414.9,10.3,3151,58.5,4.8,23.5
cow291,3,Jersey,2,0,202,226,190,216,204,222,214,222,38.6,0.0,0.0,0,0,540.3,370.1,10.7,3374,419.7,4.3,18.6
cow291,4,Jersey,2,0,190,223,197,233,194,232,208,227,38.2,0.0,0.0,0,0,467.5,338.0,11.7,3198,52.8,5.2,21.2
cow291,5,Jersey,2,0,197,238,197,233,198,226,198,222,38.5,0.0,0.0,0,0,546.8,363.3,10.2,3065,105.7,3.8,20.0
cow291,6,Jersey,2,0,194,227,191,236,199,232,194,234,38.8,0.0,0.0,0,0,489.0,378.4,10.0,3506,140.6,3.6,21.4
cow292,1,Jersey,6,0,193,232,196,242,194,234,194,229,38.8,0.0,0.0,0,0,496.9,337.3,10.4,3762,51.8,5.1,19.7
cow292,2,Jersey,6,0,204,220,192,236,195,228,190,236,38.8,0.0,0.0,0,0,532.6,392.7,10.2,2327,89.0,4.3,19.6
cow292,3,Jersey,6,0,193,233,190,242,195,221,197,234,38.7,0.0,0.0,0,0,500.3,353.0,10.8,2986,56.2,5.2,18.7
cow292,4,Jersey,6,0,193,233,199,222,198,225,216,234,38.8,0.0,0.0,0,0,555.7,375.7,10.8,2983,96.0,4.5,20.3
cow292,5,Jersey,6,0,201,222,208,221,207,230,197,224,38.9,0.0,0.0,0,0,489.0,365.7,12.3,2828,85.2,6.0,18.9
cow292,6,Jersey,6,0,201,232,199,228,202,227,197,231,38.7,0.0,0.0,0,0,495.2,359.1,10.3,3392,72.1,5.1,18.8
cow293,1,Jersey,1,0,198,235,196,231,204,231,204,221,38.0,0.0,0.0,0,0,493.7,379.3,11.1,3103,35.8,4.8,19.6
cow293,2,Jersey,1,0,202,237,198,218,191,220,194,245,38.3,0.0,0.0,0,0,497.4,343.6,10.8,3770,287.8,5.1,20.2
cow293,3,Jersey,1,0,204,228,203,231,188,222,200,229,38.3,0.0,0.0,0,0,564.0,392.7,12.5,3440,119.1,4.3,19.8
cow293,4,Jersey,1,0,188,220,202,218,199,227,198,229,37.9,0.0,0.0,0,0,545.2,352.1,11.3,3546,26.5,3.2,18.9
cow293,5,Jersey,1,0,196,232,210,234,194,223,206,228,38.2,0.0,0.0,0,0,588.4,381.7,12.8,2520,59.4,4.8,19.5
